,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,type,NDVI_2000,NDVI_2001,NDVI_2002,NDVI_2003,NDVI_2004,NDVI_2005,NDVI_2006,NDVI_2007,NDVI_2008,NDVI_2009,NDVI_2010,NDVI_2011,NDVI_2013,NDVI_2014,NDVI_2015,NDVI_2016,NDVI_2017,NDVI_2018,NDVI_2019,NDVI_2020,NDVI_2021,NDVI_2022,NDVI_2023
10,34.1504,-119.1051,340.2,1.0,1.0,2001-06-05,1855,Terra,88,6.03,301.6,32.7,D,0,0.225724458694458,0.2814755737781524,0.2743981480598449,0.2810195982456207,0.403069257736206,0.3378227055072784,0.2983441054821014,0.3863065838813782,0.3333333432674408,0.2909182012081146,0.3240367770195007,0.1735052764415741,0.3003458082675934,0.4400606155395508,0.2557870745658874,0.3143188059329986,0.2269250452518463,0.1864963918924331,0.1492919474840164,0.1811668127775192,0.1492206007242202,0.1310381144285202,0.1099902242422103
11,34.1488,-119.0943,347.4,1.0,1.0,2001-06-05,1855,Terra,93,6.03,305.0,45.7,D,0,0.1528822034597396,0.1462220847606659,0.1593970209360122,0.2184610068798065,0.1658991575241089,0.1612264811992645,0.1529486030340194,0.1694256663322448,0.1306226700544357,0.1786478608846664,0.1721712201833725,0.1798687130212783,0.3750601708889007,0.2659450471401214,0.205568715929985,0.1970522254705429,0.2182499170303344,0.2118665874004364,0.2397534400224685,0.2099603712558746,0.2776506543159485,0.0964156687259674,0.1351517587900161
12,34.256,-119.131,327.2,1.5,1.2,2001-07-18,1835,Terra,72,6.03,305.7,25.0,D,2,0.2148419618606567,0.1863525956869125,0.1794295608997345,0.2510030567646026,0.3509816527366638,0.1895165592432022,0.1854603290557861,0.3442271053791046,0.2047101408243179,0.2473357021808624,0.2599309086799621,0.2002679109573364,0.2532154023647308,0.3414504826068878,0.3351588249206543,0.2136220186948776,0.2014429420232772,0.4070961773395538,0.3663174211978912,0.3675057590007782,0.5552307963371277,0.1215550601482391,0.1254399865865707
13,34.1723,-119.1134,324.6,2.4,1.5,2001-08-21,1822,Terra,70,6.03,295.9,49.1,D,0,0.4003631472587585,0.1931791603565216,0.2060741782188415,0.27058807015419,0.2895521521568298,0.3008034825325012,0.3325861692428589,0.3533255159854889,0.3960720002651214,0.4026142358779907,0.2377969473600387,0.2742556929588318,0.2605219781398773,0.4801420867443084,0.2863291800022125,0.5706353187561035,0.4140948951244354,0.6108138561248779,0.5687651038169861,0.5662010908126831,0.5989217162132263,0.1677197217941284,0.1287586092948913
14,34.1752,-119.1171,337.8,1.1,1.1,2001-08-22,1905,Terra,87,6.03,303.3,33.8,D,0,0.2035946696996688,0.2423354685306549,0.2116587162017822,0.2217834889888763,0.1768144220113754,0.2613954842090606,0.27438884973526,0.1918742656707763,0.2956685423851013,0.1886750161647796,0.2863014936447143,0.2901990711688995,0.2274771630764007,0.2914270758628845,0.2527716159820556,0.1949601769447326,0.1790633648633957,0.2221889048814773,0.2202281057834625,0.2333697378635406,0.2083522826433181,0.1575713604688644,0.1078207790851593
15,34.4062,-118.9607,323.7,1.1,1.1,2001-10-09,1903,Terra,79,6.03,298.9,18.9,D,0,0.3152852058410644,0.3760144412517547,0.4674749374389648,0.5668841600418091,0.6180342435836792,0.664096474647522,0.7033777832984924,0.4182779490947723,0.601742148399353,0.7009778022766113,0.6948129534721375,0.7011009454727173,0.8364867568016052,0.7942183613777161,0.7131739854812622,0.7828049659729004,0.8357616066932678,0.8563365936279297,0.8575171232223511,0.8366068601608276,0.4416298866271972,0.2237948775291443,0.3111368417739868
16,34.4065,-118.9623,318.2,1.0,1.0,2001-10-11,1851,Terra,73,6.03,286.4,12.0,D,0,0.2874061465263366,0.3424364030361175,0.4501821398735046,0.523581326007843,0.5721431970596313,0.6353933215141296,0.6792590022087097,0.3786060512065887,0.5842767357826233,0.7037266492843628,0.6954836845397949,0.7209842205047607,0.7821566462516785,0.7665838003158569,0.7069256901741028,0.7623233199119568,0.8042733073234558,0.8307585716247559,0.8396985530853271,0.8546863794326782,0.8513454794883728,0.4590215384960174,0.4552502632141113
17,34.1524,-119.1209,326.9,1.0,1.0,2001-10-11,1851,Terra,78,6.03,295.6,19.8,D,0,0.5217272639274597,0.4973958730697632,0.4531640708446502,0.5073219537734985,0.1616683602333068,0.1829463094472885,0.2183908075094223,0.1577598452568054,0.2157360464334488,0.1688781529664993,0.3536775112152099,0.2507579028606415,0.2907221913337707,0.2531721591949463,0.2523225545883178,0.2355594336986541,0.2413066327571869,0.2332381755113601,0.2218073159456253,0.2150135636329651,0.2086111903190612,0.0832962095737457,0.0837299600243568
18,34.286,-119.0346,316.0,1.3,1.1,2001-11-01,1908,Terra,72,6.03,294.4,17.0,D,0,0.3976145088672638,0.3859168291091919,0.361232727766037,0.42762091755867,0.4271969795227051,0.4057520925998688,0.4346395432949066,0.3999222815036773,0.4277047514915466,0.4654594659805298,0.4282561242580414,0.4736842215061188,0.5010707974433899,0.5490473508834839,0.5303888320922852,0.5755218267440796,0.5434998273849487,0.5228295922279358,0.5386289358139038,0.5146378874778748,0.5423739552497864,0.2152258306741714,0.2039564549922943
19,34.3764,-119.0197,328.3,1.3,1.1,2001-11-01,1908,Terra,84,6.03,295.1,36.0,D,0,0.5068982839584351,0.5015413165092468,0.5389320254325867,0.575982391834259,0.5692086219787598,0.5675851702690125,0.5833750367164612,0.5804958939552307,0.614168643951416,0.6698905229568481,0.6117181777954102,0.6646403074264526,0.7506890892982483,0.7821673154830933,0.819176971912384,0.7943654656410217,0.7735182642936707,0.7798165082931519,0.8015323877334595,0.8159677982330322,0.8038071990013123,0.4062573909759521,0.3897683918476105
20,34.3182,-119.1496,328.1,1.3,1.1,2001-11-14,1837,Terra,85,6.03,293.8,33.2,D,0,0.4772020578384399,0.269658625125885,0.1821368336677551,0.2188919931650161,0.2634346187114715,0.3832284212112427,0.4329060912132263,0.3163224160671234,0.2486486434936523,0.3240269124507904,0.2428735196590423,0.4576694667339325,0.4534583985805511,0.2751479744911194,0.2235061079263687,0.2231391072273254,0.4285009801387787,0.2611867785453796,0.2991184890270233,0.2513723373413086,0.4299767017364502,0.1119856014847755,0.1887438148260116
21,34.3198,-119.1557,316.9,1.3,1.1,2001-11-14,1837,Terra,75,6.03,293.6,18.0,D,0,0.2796486020088196,0.3403952121734619,0.2923547029495239,0.3446658849716186,0.4281230866909027,0.3804802298545837,0.3509933650493622,0.3422913253307342,0.3867660760879516,0.3954592645168304,0.4270503222942352,0.4702460765838623,0.4112666547298431,0.391403317451477,0.3769470453262329,0.397420197725296,0.4644849300384521,0.3073200285434723,0.392573595046997,0.3581125438213348,0.2924369573593139,0.1468999236822128,0.2039099186658859
22,34.3182,-119.1422,318.1,1.3,1.1,2001-11-14,1837,Terra,76,6.03,293.6,19.6,D,0,0.4570505917072296,0.5299957990646362,0.6093881130218506,0.6734747290611267,0.7418510913848877,0.7676000595092773,0.7770867943763733,0.7217788100242615,0.7129538655281067,0.7581936120986938,0.7631233930587769,0.7127395868301392,0.815204918384552,0.8582862019538879,0.8737037181854248,0.8400477766990662,0.824216365814209,0.8345221281051636,0.8756999969482422,0.7992360591888428,0.7502290606498718,0.4139528274536133,0.297987550497055
23,34.2868,-119.0489,317.8,1.3,1.1,2001-11-14,1837,Terra,76,6.03,293.6,18.4,D,0,0.3126760423183441,0.3502065241336822,0.3599129915237427,0.4372962117195129,0.425663024187088,0.4237336814403534,0.4622127413749695,0.462704062461853,0.481315404176712,0.5023611187934875,0.4813361167907715,0.5088967680931091,0.5206907391548157,0.5581969618797302,0.5703963041305542,0.5739427208900452,0.5882874727249146,0.587067723274231,0.6130651235580444,0.6115736365318298,0.5742428302764893,0.2994877398014068,0.3015004098415375
24,34.2789,-118.9811,316.5,1.3,1.1,2001-11-14,1837,Terra,74,6.03,294.0,17.0,D,0,0.2102857083082199,0.267498105764389,0.2127867192029953,0.3010066449642181,0.2323516905307769,0.2976188659667969,0.2509249150753021,0.2271365523338318,0.2575260102748871,0.341228723526001,0.3310309052467346,0.2310524731874466,0.197380244731903,0.2568687200546264,0.2779879868030548,0.2681138217449188,0.2026373594999313,0.2443384975194931,0.2199342548847198,0.2295491844415664,0.2052057087421417,0.0919071212410926,0.0884955748915672
25,34.3705,-118.8972,313.0,1.9,1.3,2001-11-16,1825,Terra,73,6.03,292.7,24.0,D,0,0.3102893233299255,0.3430058360099792,0.2799248397350311,0.3101644217967987,0.2356839030981063,0.3877255916595459,0.3093873560428619,0.1695315092802047,0.2895927727222442,0.2813669145107269,0.2844220995903015,0.2886227667331695,0.2395935654640197,0.2675986588001251,0.2274902164936065,0.2468349784612655,0.297608882188797,0.2384421378374099,0.2992756366729736,0.2773714661598205,0.2302670627832412,0.131586879491806,0.1560158133506775
26,34.3816,-118.8803,310.5,1.0,1.0,2001-12-05,1855,Terra,70,6.03,280.3,13.1,D,0,0.303158164024353,0.305910050868988,0.2972030937671661,0.3456802368164062,0.1811487525701522,0.176272302865982,0.2095977663993835,0.177639752626419,0.2336487770080566,0.2411412447690963,0.2818067669868469,0.3119376301765442,0.3273381292819977,0.3357598185539245,0.402080237865448,0.3666056990623474,0.3833025693893432,0.3868989646434784,0.4142782688140869,0.4183463454246521,0.4082977175712585,0.2099016159772873,0.215319275856018
27,34.4335,-119.5579,319.1,1.1,1.1,2001-12-07,1843,Terra,79,6.03,293.4,18.1,D,0,0.0408659502863884,0.4590058028697967,0.4243995547294616,0.5143171548843384,0.4224941730499267,0.332071989774704,0.3673877418041229,0.3699150681495666,0.4442065060138702,0.4521815478801727,0.5261225700378418,0.5401402711868286,0.6001561880111694,0.407857745885849,0.4499629437923431,0.4840745031833648,0.4511164724826813,0.4882408380508423,0.3438161611557007,0.432813286781311,0.3965072929859161,0.1268673539161682,0.1283073276281356
28,34.1397,-119.1182,325.3,2.0,1.4,2001-12-18,1824,Terra,84,6.03,289.6,60.0,D,0,0.4195323288440704,0.3127092719078064,0.1519422978162765,0.2320641279220581,0.2733906507492065,0.2022907435894012,0.1724558174610138,0.3133797645568847,0.2539877295494079,0.24696846306324,0.1611553728580474,0.1740812361240387,0.1863612681627273,0.2154809981584549,0.1572402566671371,0.1982148438692093,0.1962949782609939,0.1833185106515884,0.1553100943565368,0.168463259935379,0.1603475511074066,0.0903019681572914,0.091845579445362
29,34.3648,-118.9836,319.8,1.3,1.1,2002-01-17,1835,Terra,80,6.03,286.4,25.8,D,0,0.2289823740720749,0.2609659433364868,0.2659174501895904,0.2363896518945694,0.1865757703781128,0.1768592149019241,0.1773288398981094,0.2115523368120193,0.1669113934040069,0.2442269325256347,0.3191803693771362,0.2170421630144119,0.2145944833755493,0.3703687489032745,0.3376623392105102,0.2392856329679489,0.3008925914764404,0.2899807393550873,0.2458615452051162,0.292657196521759,0.2376365959644317,0.1867226064205169,0.2078764289617538
30,34.3664,-118.9973,317.6,1.3,1.1,2002-01-17,1835,Terra,78,6.03,286.8,22.8,D,0,0.1429273784160614,0.152062177658081,0.4116774499416351,0.4336633384227752,0.6317007541656494,0.2586831748485565,0.2697579562664032,0.2584679424762726,0.2789086997509002,0.3615037500858307,0.3972183763980865,0.3425877392292022,0.4185604453086853,0.4190153777599334,0.4731871783733368,0.3412981033325195,0.3624098002910614,0.4204545319080353,0.5680630207061768,0.3726716637611389,0.3029051721096039,0.1376197189092636,0.1377312541007995
31,34.1647,-119.0988,320.5,1.3,1.1,2002-01-17,1836,Terra,80,6.03,289.3,24.6,D,0,0.3586187362670898,0.1552111059427261,0.1612985730171203,0.2065017223358154,0.4002990126609802,0.2428382039070129,0.1942590177059173,0.1949398666620254,0.2665676176548004,0.2268593311309814,0.2506736516952514,0.2244587987661361,0.4184072017669678,0.4818274974822998,0.3585202693939209,0.4716036319732666,0.3965661525726318,0.227047398686409,0.2629523575305938,0.2726185321807861,0.267362117767334,0.0993798002600669,0.1038819029927253
32,34.3964,-118.8012,321.8,1.0,1.0,2002-01-22,1854,Terra,81,6.03,277.6,22.9,D,0,0.5028367042541504,0.3889883756637573,0.3716831803321838,0.2281894385814666,0.1421801000833511,0.2409008592367172,0.2647267282009125,0.2296871542930603,0.1376824378967285,0.2354794889688491,0.2645200192928314,0.2305148243904113,0.2662290334701538,0.321934700012207,0.2793718576431274,0.2566516697406769,0.2616438269615173,0.1436835378408432,0.285199910402298,0.2503700256347656,0.2177740484476089,0.126666858792305,0.1914089024066925
33,34.3981,-118.8122,328.8,1.0,1.0,2002-01-22,1854,Terra,86,6.03,277.2,31.1,D,0,0.5420240163803101,0.4957299828529358,0.4935665428638458,0.1432791799306869,0.1544303745031356,0.2184762358665466,0.3426607847213745,0.6365159749984741,0.719585657119751,0.6073939204216003,0.312442809343338,0.437118649482727,0.3722246289253235,0.3703354895114898,0.4319948554039001,0.4143178761005401,0.3678264915943146,0.2943466901779175,0.4018499553203583,0.3220526576042175,0.4974107444286346,0.2111195027828216,0.2190162986516952
34,34.2175,-119.0914,319.6,1.3,1.1,2002-02-21,1905,Terra,73,6.03,297.8,18.1,D,2,0.1854970753192901,0.2060317099094391,0.1511464715003967,0.1697161048650741,0.1822927147150039,0.2051195204257965,0.2032717317342758,0.1460441946983337,0.2052491307258606,0.2269649505615234,0.3194485008716583,0.2741605937480926,0.2226177006959915,0.1695399582386016,0.0523763336241245,0.0804572254419326,0.072967030107975,0.0783559456467628,0.0702594220638275,0.077283464372158,0.0738093629479408,0.0364943817257881,0.033580794930458
35,34.4014,-118.9475,319.9,1.1,1.0,2002-03-29,1841,Terra,73,6.03,298.3,14.7,D,0,0.3120837211608886,0.3029915690422058,0.3159045577049255,0.3308261632919311,0.3446187078952789,0.339091956615448,0.3535087704658508,0.3345458805561065,0.3567021787166595,0.3866142332553863,0.3460475504398346,0.3605720102787018,0.3689993321895599,0.3841502666473388,0.360310435295105,0.4120029509067535,0.3876748383045196,0.3944099247455597,0.3925160765647888,0.3996421098709106,0.3769168853759765,0.2303256392478943,0.2248121947050094
36,34.3798,-119.1814,327.1,3.1,1.7,2002-04-22,1930,Terra,79,6.03,303.9,93.6,D,0,0.327452003955841,0.2916522026062011,0.2135670781135559,0.331645131111145,0.3744456171989441,0.3886942863464355,0.3313758373260498,0.3474576771259308,0.3701692819595337,0.3773236274719238,0.3834080398082733,0.3861090242862701,0.3546863198280334,0.3937602043151855,0.3752202093601227,0.4015502631664276,0.433575689792633,0.2744248211383819,0.3410432934761047,0.3801684975624084,0.3192649483680725,0.137732982635498,0.154772862792015
37,34.3803,-119.1866,324.9,3.1,1.7,2002-04-22,1930,Terra,76,6.03,303.6,85.5,D,0,0.5357917547225952,0.5731241703033447,0.4673967957496643,0.6130908727645874,0.6076580882072449,0.6046209335327148,0.5120550990104675,0.4954812228679657,0.5615296959877014,0.5971795320510864,0.6073025465011597,0.5887256860733032,0.6217756271362305,0.622503936290741,0.5820895433425903,0.5520846843719482,0.5730645656585693,0.3986832499504089,0.5197421908378601,0.5320062041282654,0.4231875240802765,0.190361887216568,0.1911404132843017
38,34.1691,-119.0985,328.9,1.1,1.1,2002-05-21,1859,Terra,80,6.03,302.0,22.5,D,0,0.4667059481143951,0.4324257969856262,0.1631559580564499,0.2126100659370422,0.5107120871543884,0.2120356261730194,0.1747851073741912,0.1902249902486801,0.4248120188713074,0.210431694984436,0.3820060193538666,0.1882724910974502,0.2044825851917266,0.4107079207897186,0.3333333432674408,0.4603997766971588,0.3120752871036529,0.3749152421951294,0.3447586894035339,0.2408272176980972,0.2060239613056183,0.1532657891511917,0.1705959588289261
39,34.1971,-119.0605,338.6,1.1,1.1,2002-05-21,1859,Terra,88,6.03,304.3,37.3,D,2,0.457408457994461,0.4037677943706512,0.1585652083158493,0.196250632405281,0.1968168914318084,0.1637648195028305,0.1730250418186187,0.1694317758083343,0.1814543008804321,0.2233970165252685,0.2049836069345474,0.2125000059604644,0.2494026571512222,0.2495153546333313,0.2162162214517593,0.2388427108526229,0.2057811468839645,0.1892166882753372,0.2152654826641082,0.2207954823970794,0.2180021107196808,0.0937936231493949,0.0883725583553314
40,34.2018,-118.8329,341.6,1.6,1.2,2002-07-22,2046,Aqua,85,6.03,309.7,62.0,D,2,0.2005259692668914,0.2728351056575775,0.2062096893787384,0.225477710366249,0.2550948560237884,0.3142294585704803,0.2222222238779068,0.2180545330047607,0.2599059641361236,0.2637690007686615,0.3019079566001892,0.2491342723369598,0.2467532455921173,0.2566654086112976,0.2504019141197204,0.2435983419418335,0.3041871786117553,0.2602925896644592,0.309547871351242,0.2707515954971313,0.2376747578382492,0.1199012324213981,0.1393928527832031
41,34.3776,-118.9347,317.8,1.1,1.1,2002-10-28,1859,Terra,74,6.03,295.5,14.2,D,0,0.5590478181838989,0.5104032754898071,0.5044064521789551,0.554623007774353,0.512865424156189,0.5270853042602539,0.4648482203483581,0.502770185470581,0.4741203784942627,0.1809763610363006,0.2720853686332702,0.2639530003070831,0.3896231651306152,0.3623318076133728,0.3526690900325775,0.403169572353363,0.4877907037734985,0.5028138160705566,0.3730502426624298,0.3861561715602875,0.2865701019763946,0.1620750427246093,0.1729985475540161
42,34.3096,-118.9084,318.8,1.1,1.1,2002-10-28,1859,Terra,74,6.03,297.2,13.6,D,0,0.3058103621006012,0.3248567581176758,0.3420312702655792,0.3981096744537353,0.3904996812343597,0.4229722321033478,0.4066044390201568,0.3606097102165222,0.3647250831127167,0.3855402171611786,0.3861646950244903,0.3938119411468506,0.3759336173534393,0.3789038956165313,0.3922381103038788,0.3607331216335296,0.379624992609024,0.3885771334171295,0.4308641850948334,0.3940972089767456,0.3473475575447082,0.1602586954832077,0.2081889808177948
43,34.1665,-119.1034,335.0,1.1,1.1,2002-10-28,1859,Terra,87,6.03,296.0,37.9,D,0,0.3839164078235626,0.1539318412542343,0.1714197248220443,0.1873591542243957,0.4348602294921875,0.140983372926712,0.1823390573263168,0.1813878864049911,0.3158769607543945,0.3031800389289856,0.2323035299777984,0.2683760821819305,0.2198394984006881,0.4384075403213501,0.2480620145797729,0.4122672379016876,0.5188340544700623,0.2616516649723053,0.2307099401950836,0.5965973734855652,0.228225752711296,0.0869411528110504,0.1393661648035049
44,34.4043,-118.7998,323.2,1.3,1.1,2002-11-04,1905,Terra,79,6.03,299.8,24.7,D,0,0.3908341825008392,0.3312186002731323,0.2156738638877868,0.1800063252449035,0.1848184764385223,0.1782285571098327,0.1915822923183441,0.1535456031560897,0.1514299064874649,0.1714677661657333,0.1968387216329574,0.1786952167749405,0.1971831023693084,0.2372892498970031,0.2834537923336029,0.1761748641729354,0.1757595092058181,0.2830485105514526,0.2488991469144821,0.2248373180627823,0.2297417670488357,0.1258081495761871,0.1237741187214851
45,34.1415,-119.0526,323.9,1.1,1.1,2002-11-13,1858,Terra,79,6.03,296.3,21.9,D,0,0.1403023600578308,0.1610346287488937,0.1581873744726181,0.2065214216709137,0.219624325633049,0.2403584122657776,0.2111001014709472,0.1272572129964828,0.2563860118389129,0.3696248233318329,0.2546785473823547,0.3531276881694793,0.2607089877128601,0.2926402390003204,0.2652771472930908,0.237730860710144,0.2608108222484588,0.2152489125728607,0.2132794260978698,0.2234823256731033,0.3557870984077453,0.0891512557864189,0.0802593007683754
46,34.1395,-119.0409,323.6,1.1,1.1,2002-11-13,1858,Terra,79,6.03,294.9,21.3,D,0,0.4282234907150268,0.4153431951999664,0.2066407650709152,0.2949813306331634,0.2884378731250763,0.2487046271562576,0.2892128229141235,0.3011514544486999,0.3440160155296325,0.3674659729003906,0.416887104511261,0.3049928545951843,0.3835272789001465,0.306853175163269,0.2997830808162689,0.3112391829490661,0.2730870842933655,0.2816153168678283,0.3071915805339813,0.3686354458332062,0.3000534772872925,0.1259721219539642,0.1388783603906631
47,34.3611,-118.9212,312.2,3.2,1.7,2002-12-02,1929,Terra,72,6.03,285.6,64.3,D,0,0.1246438771486282,0.1340805292129516,0.1218578591942787,0.1242073848843574,0.1203947439789772,0.1481639593839645,0.1291055828332901,0.1076296865940094,0.1296260356903076,0.1529391705989837,0.1559855639934539,0.1674509793519973,0.1436636447906494,0.1532648652791977,0.1456169188022613,0.1497305631637573,0.1522358059883117,0.1244337037205696,0.1343849301338195,0.1331916451454162,0.1227978318929672,0.0971485823392868,0.0936863422393798
48,34.2434,-119.1474,316.5,1.0,1.0,2002-12-02,2102,Aqua,72,6.03,293.5,12.3,D,2,0.477933257818222,0.476596862077713,0.4159787595272064,0.4742721021175384,0.4674531519412994,0.4607919752597809,0.4613514840602875,0.4551022946834564,0.4368340969085693,0.4433191120624542,0.2394667267799377,0.1948640495538711,0.3147817254066467,0.4515946507453918,0.2433460056781768,0.2518405020236969,0.2579274177551269,0.2850862443447113,0.2544885277748108,0.2493371069431305,0.445315808057785,0.19751538336277,0.1550482809543609
49,34.3804,-118.915,318.9,1.0,1.0,2002-12-02,2102,Aqua,75,6.03,291.6,14.3,D,2,0.3439888954162597,0.3563962280750274,0.3944675028324127,0.204838141798973,0.1785484701395034,0.1479289978742599,0.1635673642158508,0.2150434553623199,0.2261326313018798,0.2675611078739166,0.2514563202857971,0.2722103893756866,0.3025574386119842,0.3045463860034942,0.3405405282974243,0.3361469805240631,0.3240048289299011,0.3273835480213165,0.3289458751678467,0.335807055234909,0.3326518833637237,0.1402593404054641,0.1607414335012436
50,34.4007,-118.81,320.4,1.2,1.1,2002-12-03,1834,Terra,80,6.03,290.7,21.8,D,0,0.0997854098677635,0.1155149936676025,0.117156445980072,0.1025421321392059,0.1055056974291801,0.1110563352704048,0.1134082004427909,0.1054185777902603,0.1143552288413047,0.1315122544765472,0.1278158724308014,0.1386502832174301,0.1527231931686401,0.1385050266981125,0.1409638971090316,0.1372839361429214,0.1464968174695968,0.1485600471496582,0.1584880650043487,0.1499509662389755,0.1486842036247253,0.1161701455712318,0.1178880557417869
